2.324128105190255589e+00 1.739753957475702606e+00 2.407750546334427866e-01
1.384319165591006540e+00 2.096176474704937842e+00 2.407750546334427866e-01
1.384319165591006984e+00 -2.073200796506888377e+00 2.407750546334427866e-01
8.723707799665370022e-01 1.811629918245827753e+00 -8.092249453665567582e-01
8.723707799665365581e-01 -1.788654240047778510e+00 -8.092249453665567582e-01
1.886688041238288260e+00 -1.642817434652472874e+00 -8.092249453665567582e-01
2.795158757054691634e+00 1.222517778426715829e+00 -1.192373496348271278e+00
1.848642845196391660e+00 1.768988994930369651e+00 -1.192373496348271278e+00
7.723046635747695676e-01 1.579201533143790082e+00 -1.192373496348271278e+00
1.848642845196390994e+00 -1.378013316558465817e+00 -1.192373496348271278e+00
2.795158757054691634e+00 -8.315421000548123276e-01 -1.192373496348271278e+00
2.558671361114053244e+00 1.954878391859521114e-01 -2.032373496348271136e+00
1.876339999024949856e+00 1.134636389735864004e+00 -2.032373496348271136e+00
1.876339999024949634e+00 -7.436607113639597255e-01 -2.032373496348271136e+00
4.286880405494832291e-01 -1.744817434700660863e+00 -7.122249453207308845e-01
-5.788078637530293946e-01 -1.074512161414036049e+00 2.471775054893752266e+00
-1.377695337440958401e+00 -1.654937886139080216e+00 2.150923605443664233e+00
-2.736600019907780013e-01 -2.013660711963947580e+00 2.150923605443664233e+00
-2.080225191478715985e+00 -1.620983377917689650e+00 1.310923605443664153e+00
-1.377695337440959067e+00 -2.458225855371873436e+00 1.310923605443664153e+00
-3.013571558193367528e-01 -2.648013317158453894e+00 1.310923605443664153e+00
6.451587560389639986e-01 -2.101542100654800294e+00 1.310923605443664153e+00
-1.377695337440959289e+00 -2.458225855371873436e+00 2.726265043438409474e-01
-3.013571558193367528e-01 -2.648013317158453894e+00 2.726265043438409474e-01
6.451587560389639986e-01 -2.101542100654800294e+00 2.726265043438409474e-01
-2.736600019907779457e-01 -2.013660711963948025e+00 -5.673734956561590215e-01
-1.263119597127158045e-01 2.701793113339960417e+00 2.262775055092646426e+00
-1.140629220984467729e+00 2.847629918735266941e+00 2.262775055092646426e+00
-2.072772530125008394e+00 2.421934333197598654e+00 2.262775055092646426e+00
9.776497899755640653e-01 2.023406500880377656e+00 1.212775055092646381e+00
-4.558078636949205453e-01 1.023487839577125191e+00 3.915775055575942964e+00
5.316713601564342362e-01 1.023487839577125191e+00 3.594923606125854931e+00
-1.506600019326689299e-01 1.962636390127036723e+00 3.594923606125854931e+00
-1.254695337382849551e+00 1.603913564302169359e+00 3.594923606125854931e+00
-1.254695337382849551e+00 4.430621148520811348e-01 3.594923606125854931e+00
-1.506600019326691520e-01 8.433928902721354870e-02 3.594923606125854931e+00
7.681587560970730699e-01 2.050517778817888992e+00 2.754923606125855073e+00
-1.783571557612271818e-01 2.596988995321543037e+00 2.754923606125855073e+00
-1.254695337382850218e+00 -3.602258543807119739e-01 2.754923606125855073e+00
-3.356600020200685153e-01 2.970636390603248245e+00 2.115923605427129317e+00
5.831587560096734846e-01 3.058517779294100514e+00 1.275923605427129015e+00
-3.633571558486267672e-01 3.604988995797754114e+00 1.275923605427129015e+00
-1.439695337470248582e+00 3.415201534011174545e+00 1.275923605427129015e+00
5.831587560096734846e-01 3.058517779294100514e+00 2.376265043273059208e-01
-3.633571558486267117e-01 3.604988995797754114e+00 2.376265043273059208e-01
-1.439695337470248804e+00 3.415201534011174545e+00 2.376265043273059208e-01
-2.142225191508007054e+00 2.577959056556990536e+00 2.376265043273059208e-01
3.466713600690348729e-01 2.031487840053336491e+00 -6.023734956726940482e-01
-3.356600020200684598e-01 2.970636390603248245e+00 -6.023734956726940482e-01
-1.439695337470249026e+00 2.611913564778380881e+00 -6.023734956726940482e-01
-6.408078637823199086e-01 2.031487840053336491e+00 -9.232249451227825254e-01
-1.982807864416323840e+00 9.684878395511413718e-01 3.002775055144613958e+00
-2.781695338104252624e+00 1.548913564276185539e+00 2.681923605694525481e+00
-2.781695338104253068e+00 3.880621148260973152e-01 2.681923605694525481e+00
-2.781695338104252180e+00 2.352201533508979203e+00 1.841923605694525623e+00
-3.484225192142010208e+00 1.514959056054795417e+00 1.841923605694525623e+00
-3.484225192142010652e+00 4.220166230474877711e-01 1.841923605694525623e+00
